experiment,label,node_id,sub_id,name,operator_type,chosen_core,core_class,runtime_cycles,onchip_energy_pj,offchip_energy_pj
vector_only,Vector,60,0,fd_potential_newton_2_inv_r_153,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,61,0,fd_potential_newton_2_slopecorr_156,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,62,0,fd_potential_newton_2_slope_159,add,0,vector,24.0,24.0,6.0
vector_only,Vector,63,0,fd_potential_newton_2_inv_slope_161,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,64,0,fd_potential_newton_2_correction_163,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,65,0,fd_potential_newton_2_corrneg_166,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,66,0,fd_potential_newton_2_update_168,add,0,vector,24.0,24.0,6.0
vector_only,Vector,67,0,fd_potential_newton_3_scale_171,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,68,0,fd_potential_newton_3_shift_174,add,0,vector,24.0,24.0,6.0
vector_only,Vector,69,0,fd_potential_newton_3_log_sq_177,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,70,0,fd_potential_newton_3_log_cu_179,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,71,0,fd_potential_newton_3_log_qu_181,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,72,0,fd_potential_newton_3_log_term2_184,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,73,0,fd_potential_newton_3_log_term3_187,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,74,0,fd_potential_newton_3_log_term4_190,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,75,0,fd_potential_newton_3_log_acc1_192,add,0,vector,24.0,24.0,6.0
vector_only,Vector,76,0,fd_potential_newton_3_log_acc2_194,add,0,vector,24.0,24.0,6.0
vector_only,Vector,77,0,fd_potential_newton_3_log_acc3_196,add,0,vector,24.0,24.0,6.0
vector_only,Vector,78,0,fd_potential_newton_3_logscale_199,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,79,0,fd_potential_newton_3_sum_201,add,0,vector,24.0,24.0,6.0
vector_only,Vector,80,0,fd_potential_newton_3_resneg_204,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,81,0,fd_potential_newton_3_res_206,add,0,vector,24.0,24.0,6.0
vector_only,Vector,82,0,fd_potential_newton_3_inv_r_208,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,83,0,fd_potential_newton_3_slopecorr_211,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,84,0,fd_potential_newton_3_slope_214,add,0,vector,24.0,24.0,6.0
vector_only,Vector,85,0,fd_potential_newton_3_inv_slope_216,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,86,0,fd_potential_newton_3_correction_218,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,87,0,fd_potential_newton_3_corrneg_221,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,88,0,fd_potential_newton_3_update_223,add,0,vector,24.0,24.0,6.0
vector_only,Vector,89,0,fd_potential_newton_4_scale_226,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,90,0,fd_potential_newton_4_shift_229,add,0,vector,24.0,24.0,6.0
vector_only,Vector,91,0,fd_potential_newton_4_log_sq_232,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,92,0,fd_potential_newton_4_log_cu_234,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,93,0,fd_potential_newton_4_log_qu_236,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,94,0,fd_potential_newton_4_log_term2_239,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,95,0,fd_potential_newton_4_log_term3_242,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,96,0,fd_potential_newton_4_log_term4_245,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,97,0,fd_potential_newton_4_log_acc1_247,add,0,vector,24.0,24.0,6.0
vector_only,Vector,98,0,fd_potential_newton_4_log_acc2_249,add,0,vector,24.0,24.0,6.0
vector_only,Vector,99,0,fd_potential_newton_4_log_acc3_251,add,0,vector,24.0,24.0,6.0
vector_only,Vector,100,0,fd_potential_newton_4_logscale_254,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,101,0,fd_potential_newton_4_sum_256,add,0,vector,24.0,24.0,6.0
vector_only,Vector,102,0,fd_potential_newton_4_resneg_259,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,103,0,fd_potential_newton_4_res_261,add,0,vector,24.0,24.0,6.0
vector_only,Vector,104,0,fd_potential_newton_4_inv_r_263,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,105,0,fd_potential_newton_4_slopecorr_266,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,106,0,fd_potential_newton_4_slope_269,add,0,vector,24.0,24.0,6.0
vector_only,Vector,107,0,fd_potential_newton_4_inv_slope_271,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,108,0,fd_potential_newton_4_correction_273,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,109,0,fd_potential_newton_4_corrneg_276,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,110,0,fd_potential_newton_4_update_278,add,0,vector,24.0,24.0,6.0
vector_only,Vector,111,0,fd_potential_newton_5_scale_281,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,112,0,fd_potential_newton_5_shift_284,add,0,vector,24.0,24.0,6.0
vector_only,Vector,113,0,fd_potential_newton_5_log_sq_287,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,114,0,fd_potential_newton_5_log_cu_289,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,115,0,fd_potential_newton_5_log_qu_291,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,116,0,fd_potential_newton_5_log_term2_294,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,117,0,fd_potential_newton_5_log_term3_297,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,118,0,fd_potential_newton_5_log_term4_300,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,119,0,fd_potential_newton_5_log_acc1_302,add,0,vector,24.0,24.0,6.0
vector_only,Vector,120,0,fd_potential_newton_5_log_acc2_304,add,0,vector,24.0,24.0,6.0
vector_only,Vector,121,0,fd_potential_newton_5_log_acc3_306,add,0,vector,24.0,24.0,6.0
vector_only,Vector,122,0,fd_potential_newton_5_logscale_309,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,123,0,fd_potential_newton_5_sum_311,add,0,vector,24.0,24.0,6.0
vector_only,Vector,124,0,fd_potential_newton_5_resneg_314,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,125,0,fd_potential_newton_5_res_316,add,0,vector,24.0,24.0,6.0
vector_only,Vector,126,0,fd_potential_newton_5_inv_r_318,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,127,0,fd_potential_newton_5_slopecorr_321,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,128,0,fd_potential_newton_5_slope_324,add,0,vector,24.0,24.0,6.0
vector_only,Vector,129,0,fd_potential_newton_5_inv_slope_326,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,130,0,fd_potential_newton_5_correction_328,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,131,0,fd_potential_newton_5_corrneg_331,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,132,0,fd_potential_newton_5_update_333,add,0,vector,24.0,24.0,6.0
vector_only,Vector,133,0,fd_potential_inv_r_335,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,134,0,fd_potential_inv_r_sq_338,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,135,0,fd_potential_inv_r_cu_340,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,136,0,fd_potential_frac_343,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,137,0,fd_potential_fracneg_346,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,138,0,fd_potential_term1_349,add,0,vector,24.0,24.0,6.0
vector_only,Vector,139,0,fd_potential_corr_352,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,140,0,fd_potential_term2_355,add,0,vector,24.0,24.0,6.0
vector_only,Vector,141,0,fd_potential_out_357,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,142,0,fd_pulse_shift_360,add,0,vector,24.0,24.0,6.0
vector_only,Vector,143,0,fd_pulse_sq_363,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,144,0,fd_pulse_scale_366,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,145,0,fd_pulse_exp_368,exp,0,vector,48.0,48.0,12.0
vector_only,Vector,146,0,fd_weighted_370,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,147,0,fd_drive_372,add,0,vector,24.0,24.0,6.0
vector_only,Vector,148,0,fd_drive_sq_375,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,149,0,fd_damped_378,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,150,0,fd_wave_380,add,0,vector,24.0,24.0,6.0
vector_only,Vector,151,0,fft_real_382,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,152,0,fft_imag_384,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,153,0,fft_real_sq_387,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,154,0,fft_imag_sq_390,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,155,0,fft_mag_392,add,0,vector,24.0,24.0,6.0
vector_only,Vector,156,0,omega_inv_394,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,157,0,fft_strain_396,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,158,0,pinn_t_norm_399,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,159,0,pinn_x_shift_402,add,0,vector,24.0,24.0,6.0
vector_only,Vector,160,0,pinn_x_norm_405,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,161,0,pinn_projection_sum_407,add,0,vector,24.0,24.0,6.0
vector_only,Vector,162,0,pinn_projection_matmul_409,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,163,0,pinn_dense1_bias_411,add,0,vector,24.0,24.0,6.0
vector_only,Vector,164,0,pinn_tanh1_double_414,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,165,0,pinn_tanh1_sigmoid_416,sigmoid,0,vector,48.0,48.0,12.0
vector_only,Vector,166,0,pinn_tanh1_rescale_419,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,167,0,pinn_tanh1_shift_422,add,0,vector,24.0,24.0,6.0
vector_only,Vector,168,0,pinn_dense2_424,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,169,0,pinn_dense2_bias_426,add,0,vector,24.0,24.0,6.0
vector_only,Vector,170,0,pinn_tanh2_double_429,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,171,0,pinn_tanh2_sigmoid_431,sigmoid,0,vector,48.0,48.0,12.0
vector_only,Vector,172,0,pinn_tanh2_rescale_434,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,173,0,pinn_tanh2_shift_437,add,0,vector,24.0,24.0,6.0
vector_only,Vector,174,0,pinn_dense_out_439,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,175,0,pinn_dense_out_bias_441,add,0,vector,24.0,24.0,6.0
vector_only,Vector,176,0,pinn_psi_ic_shift_444,add,0,vector,24.0,24.0,6.0
vector_only,Vector,177,0,pinn_psi_ic_sq_447,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,178,0,pinn_psi_ic_scale_450,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,179,0,pinn_psi_ic_exp_452,exp,0,vector,48.0,48.0,12.0
vector_only,Vector,180,0,pinn_x_neg_455,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,181,0,pinn_one_minus_x_458,add,0,vector,24.0,24.0,6.0
vector_only,Vector,182,0,pinn_spatial_bound_460,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,183,0,pinn_t_sq_463,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,184,0,pinn_correction_1_465,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,185,0,pinn_correction_2_467,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,186,0,pinn_psi_469,add,0,vector,24.0,24.0,6.0
vector_only,Vector,187,0,pinn_potential_warmstart_472,add,0,vector,24.0,24.0,6.0
vector_only,Vector,188,0,pinn_potential_newton_0_scale_475,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,189,0,pinn_potential_newton_0_shift_478,add,0,vector,24.0,24.0,6.0
vector_only,Vector,190,0,pinn_potential_newton_0_log_sq_481,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,191,0,pinn_potential_newton_0_log_cu_483,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,192,0,pinn_potential_newton_0_log_qu_485,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,193,0,pinn_potential_newton_0_log_term2_488,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,194,0,pinn_potential_newton_0_log_term3_491,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,195,0,pinn_potential_newton_0_log_term4_494,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,196,0,pinn_potential_newton_0_log_acc1_496,add,0,vector,24.0,24.0,6.0
vector_only,Vector,197,0,pinn_potential_newton_0_log_acc2_498,add,0,vector,24.0,24.0,6.0
vector_only,Vector,198,0,pinn_potential_newton_0_log_acc3_500,add,0,vector,24.0,24.0,6.0
vector_only,Vector,199,0,pinn_potential_newton_0_logscale_503,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,200,0,pinn_potential_newton_0_sum_505,add,0,vector,24.0,24.0,6.0
vector_only,Vector,201,0,pinn_potential_newton_0_resneg_508,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,202,0,pinn_potential_newton_0_res_510,add,0,vector,24.0,24.0,6.0
vector_only,Vector,203,0,pinn_potential_newton_0_inv_r_512,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,204,0,pinn_potential_newton_0_slopecorr_515,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,205,0,pinn_potential_newton_0_slope_518,add,0,vector,24.0,24.0,6.0
vector_only,Vector,206,0,pinn_potential_newton_0_inv_slope_520,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,207,0,pinn_potential_newton_0_correction_522,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,208,0,pinn_potential_newton_0_corrneg_525,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,209,0,pinn_potential_newton_0_update_527,add,0,vector,24.0,24.0,6.0
vector_only,Vector,210,0,pinn_potential_newton_1_scale_530,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,211,0,pinn_potential_newton_1_shift_533,add,0,vector,24.0,24.0,6.0
vector_only,Vector,212,0,pinn_potential_newton_1_log_sq_536,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,213,0,pinn_potential_newton_1_log_cu_538,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,214,0,pinn_potential_newton_1_log_qu_540,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,215,0,pinn_potential_newton_1_log_term2_543,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,216,0,pinn_potential_newton_1_log_term3_546,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,217,0,pinn_potential_newton_1_log_term4_549,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,218,0,pinn_potential_newton_1_log_acc1_551,add,0,vector,24.0,24.0,6.0
vector_only,Vector,219,0,pinn_potential_newton_1_log_acc2_553,add,0,vector,24.0,24.0,6.0
vector_only,Vector,220,0,pinn_potential_newton_1_log_acc3_555,add,0,vector,24.0,24.0,6.0
vector_only,Vector,221,0,pinn_potential_newton_1_logscale_558,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,222,0,pinn_potential_newton_1_sum_560,add,0,vector,24.0,24.0,6.0
vector_only,Vector,223,0,pinn_potential_newton_1_resneg_563,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,224,0,pinn_potential_newton_1_res_565,add,0,vector,24.0,24.0,6.0
vector_only,Vector,225,0,pinn_potential_newton_1_inv_r_567,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,226,0,pinn_potential_newton_1_slopecorr_570,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,227,0,pinn_potential_newton_1_slope_573,add,0,vector,24.0,24.0,6.0
vector_only,Vector,228,0,pinn_potential_newton_1_inv_slope_575,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,229,0,pinn_potential_newton_1_correction_577,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,230,0,pinn_potential_newton_1_corrneg_580,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,231,0,pinn_potential_newton_1_update_582,add,0,vector,24.0,24.0,6.0
vector_only,Vector,232,0,pinn_potential_newton_2_scale_585,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,233,0,pinn_potential_newton_2_shift_588,add,0,vector,24.0,24.0,6.0
vector_only,Vector,234,0,pinn_potential_newton_2_log_sq_591,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,235,0,pinn_potential_newton_2_log_cu_593,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,236,0,pinn_potential_newton_2_log_qu_595,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,237,0,pinn_potential_newton_2_log_term2_598,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,238,0,pinn_potential_newton_2_log_term3_601,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,239,0,pinn_potential_newton_2_log_term4_604,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,240,0,pinn_potential_newton_2_log_acc1_606,add,0,vector,24.0,24.0,6.0
vector_only,Vector,241,0,pinn_potential_newton_2_log_acc2_608,add,0,vector,24.0,24.0,6.0
vector_only,Vector,242,0,pinn_potential_newton_2_log_acc3_610,add,0,vector,24.0,24.0,6.0
vector_only,Vector,243,0,pinn_potential_newton_2_logscale_613,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,244,0,pinn_potential_newton_2_sum_615,add,0,vector,24.0,24.0,6.0
vector_only,Vector,245,0,pinn_potential_newton_2_resneg_618,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,246,0,pinn_potential_newton_2_res_620,add,0,vector,24.0,24.0,6.0
vector_only,Vector,247,0,pinn_potential_newton_2_inv_r_622,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,248,0,pinn_potential_newton_2_slopecorr_625,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,249,0,pinn_potential_newton_2_slope_628,add,0,vector,24.0,24.0,6.0
vector_only,Vector,250,0,pinn_potential_newton_2_inv_slope_630,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,251,0,pinn_potential_newton_2_correction_632,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,252,0,pinn_potential_newton_2_corrneg_635,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,253,0,pinn_potential_newton_2_update_637,add,0,vector,24.0,24.0,6.0
vector_only,Vector,254,0,pinn_potential_newton_3_scale_640,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,255,0,pinn_potential_newton_3_shift_643,add,0,vector,24.0,24.0,6.0
vector_only,Vector,256,0,pinn_potential_newton_3_log_sq_646,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,257,0,pinn_potential_newton_3_log_cu_648,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,258,0,pinn_potential_newton_3_log_qu_650,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,259,0,pinn_potential_newton_3_log_term2_653,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,260,0,pinn_potential_newton_3_log_term3_656,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,261,0,pinn_potential_newton_3_log_term4_659,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,262,0,pinn_potential_newton_3_log_acc1_661,add,0,vector,24.0,24.0,6.0
vector_only,Vector,263,0,pinn_potential_newton_3_log_acc2_663,add,0,vector,24.0,24.0,6.0
vector_only,Vector,264,0,pinn_potential_newton_3_log_acc3_665,add,0,vector,24.0,24.0,6.0
vector_only,Vector,265,0,pinn_potential_newton_3_logscale_668,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,266,0,pinn_potential_newton_3_sum_670,add,0,vector,24.0,24.0,6.0
vector_only,Vector,267,0,pinn_potential_newton_3_resneg_673,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,268,0,pinn_potential_newton_3_res_675,add,0,vector,24.0,24.0,6.0
vector_only,Vector,269,0,pinn_potential_newton_3_inv_r_677,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,270,0,pinn_potential_newton_3_slopecorr_680,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,271,0,pinn_potential_newton_3_slope_683,add,0,vector,24.0,24.0,6.0
vector_only,Vector,272,0,pinn_potential_newton_3_inv_slope_685,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,273,0,pinn_potential_newton_3_correction_687,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,274,0,pinn_potential_newton_3_corrneg_690,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,275,0,pinn_potential_newton_3_update_692,add,0,vector,24.0,24.0,6.0
vector_only,Vector,276,0,pinn_potential_newton_4_scale_695,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,277,0,pinn_potential_newton_4_shift_698,add,0,vector,24.0,24.0,6.0
vector_only,Vector,278,0,pinn_potential_newton_4_log_sq_701,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,279,0,pinn_potential_newton_4_log_cu_703,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,280,0,pinn_potential_newton_4_log_qu_705,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,281,0,pinn_potential_newton_4_log_term2_708,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,282,0,pinn_potential_newton_4_log_term3_711,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,283,0,pinn_potential_newton_4_log_term4_714,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,284,0,pinn_potential_newton_4_log_acc1_716,add,0,vector,24.0,24.0,6.0
vector_only,Vector,285,0,pinn_potential_newton_4_log_acc2_718,add,0,vector,24.0,24.0,6.0
vector_only,Vector,286,0,pinn_potential_newton_4_log_acc3_720,add,0,vector,24.0,24.0,6.0
vector_only,Vector,287,0,pinn_potential_newton_4_logscale_723,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,288,0,pinn_potential_newton_4_sum_725,add,0,vector,24.0,24.0,6.0
vector_only,Vector,289,0,pinn_potential_newton_4_resneg_728,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,290,0,pinn_potential_newton_4_res_730,add,0,vector,24.0,24.0,6.0
vector_only,Vector,291,0,pinn_potential_newton_4_inv_r_732,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,292,0,pinn_potential_newton_4_slopecorr_735,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,293,0,pinn_potential_newton_4_slope_738,add,0,vector,24.0,24.0,6.0
vector_only,Vector,294,0,pinn_potential_newton_4_inv_slope_740,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,295,0,pinn_potential_newton_4_correction_742,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,296,0,pinn_potential_newton_4_corrneg_745,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,297,0,pinn_potential_newton_4_update_747,add,0,vector,24.0,24.0,6.0
vector_only,Vector,298,0,pinn_potential_newton_5_scale_750,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,299,0,pinn_potential_newton_5_shift_753,add,0,vector,24.0,24.0,6.0
vector_only,Vector,300,0,pinn_potential_newton_5_log_sq_756,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,301,0,pinn_potential_newton_5_log_cu_758,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,302,0,pinn_potential_newton_5_log_qu_760,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,303,0,pinn_potential_newton_5_log_term2_763,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,304,0,pinn_potential_newton_5_log_term3_766,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,305,0,pinn_potential_newton_5_log_term4_769,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,306,0,pinn_potential_newton_5_log_acc1_771,add,0,vector,24.0,24.0,6.0
vector_only,Vector,307,0,pinn_potential_newton_5_log_acc2_773,add,0,vector,24.0,24.0,6.0
vector_only,Vector,308,0,pinn_potential_newton_5_log_acc3_775,add,0,vector,24.0,24.0,6.0
vector_only,Vector,309,0,pinn_potential_newton_5_logscale_778,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,310,0,pinn_potential_newton_5_sum_780,add,0,vector,24.0,24.0,6.0
vector_only,Vector,311,0,pinn_potential_newton_5_resneg_783,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,312,0,pinn_potential_newton_5_res_785,add,0,vector,24.0,24.0,6.0
vector_only,Vector,313,0,pinn_potential_newton_5_inv_r_787,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,314,0,pinn_potential_newton_5_slopecorr_790,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,315,0,pinn_potential_newton_5_slope_793,add,0,vector,24.0,24.0,6.0
vector_only,Vector,316,0,pinn_potential_newton_5_inv_slope_795,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,317,0,pinn_potential_newton_5_correction_797,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,318,0,pinn_potential_newton_5_corrneg_800,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,319,0,pinn_potential_newton_5_update_802,add,0,vector,24.0,24.0,6.0
vector_only,Vector,320,0,pinn_potential_inv_r_804,reciprocal,0,vector,32.0,32.0,8.0
vector_only,Vector,321,0,pinn_potential_inv_r_sq_807,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,322,0,pinn_potential_inv_r_cu_809,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,323,0,pinn_potential_frac_812,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,324,0,pinn_potential_fracneg_815,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,325,0,pinn_potential_term1_818,add,0,vector,24.0,24.0,6.0
vector_only,Vector,326,0,pinn_potential_corr_821,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,327,0,pinn_potential_term2_824,add,0,vector,24.0,24.0,6.0
vector_only,Vector,328,0,pinn_potential_out_826,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,329,0,pinn_source_828,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,330,0,pinn_psi_sq_831,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,331,0,pinn_source_neg_834,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,332,0,pinn_residual_836,add,0,vector,24.0,24.0,6.0
vector_only,Vector,333,0,pinn_residual_sq_839,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,334,0,pinn_loss_841,reducemean,0,vector,56.0,56.0,14.0
vector_only,Vector,335,0,pinn_backprop_out_843,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,336,0,pinn_h2_sq_846,pow,0,vector,40.0,40.0,10.0
vector_only,Vector,337,0,pinn_h2_sq_neg_849,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,338,0,pinn_h2_grad_852,add,0,vector,24.0,24.0,6.0
vector_only,Vector,339,0,pinn_grad_h2_854,mul,0,vector,24.0,24.0,6.0
vector_only,Vector,340,0,pinn_backprop_h2_856,matmul,0,vector,240.0,240.0,60.0
vector_only,Vector,341,0,pinn_h1_sq_859,pow,0,vector,40.0,40.0,10.0
